Location,ISO Code,Date,Total Vaccinations,People Vaccinated,People Fully Vaccinated,total_boosters,Daily Vaccinations (Raw),Daily Vaccinations,Total Vaccinations Per Hundred,People Vaccinated Per Hundred,Daily Vaccinations Per Million,daily_people_vaccinated
Hong Kong,HKG,2022-07-26,18016120.0,6764262.0,6507962.0,4743896.0,11027.0,11607.0,240.57,90.32,1550.0,739.0
Hong Kong,HKG,2022-07-27,18028335.0,6764943.0,6509731.0,4753661.0,12215.0,11842.0,240.74,90.33,1581.0,739.0
Hong Kong,HKG,2022-07-28,18040757.0,6765666.0,6511702.0,4763389.0,12422.0,12096.0,240.9,90.34,1615.0,747.0
Hong Kong,HKG,2022-07-29,18056434.0,6766676.0,6513959.0,4775799.0,15677.0,12169.0,241.11,90.36,1625.0,728.0
Hong Kong,HKG,2022-07-30,18070796.0,6767531.0,6515910.0,4787355.0,14362.0,12185.0,241.3,90.37,1627.0,726.0
Hong Kong,HKG,2022-07-31,18077872.0,6767903.0,6516818.0,4793151.0,7076.0,12216.0,241.4,90.37,1631.0,724.0
Hong Kong,HKG,2022-08-01,18090512.0,6768716.0,6518440.0,4803356.0,12640.0,12203.0,241.57,90.38,1629.0,735.0
Hong Kong,HKG,2022-08-02,18102642.0,6769483.0,6520032.0,4813127.0,12130.0,12360.0,241.73,90.39,1650.0,746.0
Hong Kong,HKG,2022-08-03,18115454.0,6770205.0,6521601.0,4823648.0,12812.0,12446.0,241.9,90.4,1662.0,752.0
Hong Kong,HKG,2022-08-04,18129761.0,6771157.0,6523205.0,4835399.0,14307.0,12715.0,242.09,90.42,1698.0,784.0
Hong Kong,HKG,2022-08-05,18148624.0,6772560.0,6525440.0,4850624.0,18863.0,13170.0,242.34,90.44,1759.0,841.0
Hong Kong,HKG,2022-08-06,18168141.0,6774096.0,6527662.0,4866383.0,19517.0,13906.0,242.6,90.46,1857.0,938.0
Hong Kong,HKG,2022-08-07,18179093.0,6774910.0,6528764.0,4875419.0,10952.0,14460.0,242.75,90.47,1931.0,1001.0
Hong Kong,HKG,2022-08-08,18198044.0,6776243.0,6530696.0,4891105.0,18951.0,15362.0,243.0,90.48,2051.0,1075.0
Hong Kong,HKG,2022-08-09,18213144.0,6777314.0,6532354.0,4903476.0,15100.0,15786.0,243.2,90.5,2108.0,1119.0
Hong Kong,HKG,2022-08-10,18226725.0,6778233.0,6533732.0,4914760.0,13581.0,15896.0,243.38,90.51,2123.0,1147.0
Hong Kong,HKG,2022-08-11,18241986.0,6779244.0,6535474.0,4927268.0,15261.0,16032.0,243.59,90.52,2141.0,1155.0
Hong Kong,HKG,2022-08-12,18261225.0,6780668.0,6537643.0,4942914.0,19239.0,16086.0,243.85,90.54,2148.0,1158.0
Hong Kong,HKG,2022-08-13,18281667.0,6782272.0,6540000.0,4959395.0,20442.0,16218.0,244.12,90.56,2166.0,1168.0
Hong Kong,HKG,2022-08-14,18293836.0,6783280.0,6541378.0,4969178.0,12169.0,16392.0,244.28,90.58,2189.0,1196.0
Hong Kong,HKG,2022-08-15,18315214.0,6785123.0,6543994.0,4986097.0,21378.0,16739.0,244.57,90.6,2235.0,1269.0
Hong Kong,HKG,2022-08-16,18335850.0,6787308.0,6546514.0,5002028.0,20636.0,17529.0,244.84,90.63,2341.0,1428.0
Hong Kong,HKG,2022-08-17,18353058.0,6789040.0,6548448.0,5015570.0,17208.0,18048.0,245.07,90.66,2410.0,1544.0
Hong Kong,HKG,2022-08-18,18373367.0,6790914.0,6550935.0,5031518.0,20309.0,18769.0,245.34,90.68,2506.0,1667.0
Hong Kong,HKG,2022-08-19,18395427.0,6792986.0,6553655.0,5048786.0,22060.0,19172.0,245.64,90.71,2560.0,1760.0
Hong Kong,HKG,2022-08-20,18418836.0,6795248.0,6556556.0,5067032.0,23409.0,19596.0,245.95,90.74,2617.0,1854.0
Hong Kong,HKG,2022-08-21,18433489.0,6796614.0,6558299.0,5078576.0,14653.0,19950.0,246.15,90.76,2664.0,1905.0
Hong Kong,HKG,2022-08-22,18455551.0,6798616.0,6561087.0,5095848.0,22062.0,20048.0,246.44,90.78,2677.0,1928.0
Hong Kong,HKG,2022-08-23,18475007.0,6800403.0,6563635.0,5110969.0,19456.0,19880.0,246.7,90.81,2655.0,1871.0
Hong Kong,HKG,2022-08-24,18494238.0,6802049.0,6566079.0,5126110.0,19231.0,20169.0,246.96,90.83,2693.0,1858.0
Hong Kong,HKG,2022-08-25,18505727.0,6802968.0,6567620.0,5135139.0,11489.0,18909.0,247.11,90.84,2525.0,1722.0
Hong Kong,HKG,2022-08-26,18531198.0,6805074.0,6570954.0,5155170.0,25471.0,19396.0,247.45,90.87,2590.0,1727.0
Hong Kong,HKG,2022-08-27,18559384.0,6807482.0,6574975.0,5176927.0,28186.0,20078.0,247.83,90.9,2681.0,1748.0
Hong Kong,HKG,2022-08-28,18577959.0,6808904.0,6577445.0,5191610.0,18575.0,20639.0,248.07,90.92,2756.0,1756.0
Hong Kong,HKG,2022-08-29,18607964.0,6811180.0,6581779.0,5215005.0,30005.0,21773.0,248.48,90.95,2907.0,1795.0
Hong Kong,HKG,2022-08-30,18635315.0,6813291.0,6585718.0,5236306.0,27351.0,22901.0,248.84,90.98,3058.0,1841.0
Hong Kong,HKG,2022-08-31,18659930.0,6814928.0,6588889.0,5256113.0,24615.0,23670.0,249.17,91.0,3161.0,1840.0
Hong Kong,HKG,2022-09-01,18686545.0,6816625.0,6591980.0,5277940.0,26615.0,25831.0,249.52,91.02,3449.0,1951.0
Hong Kong,HKG,2022-09-02,18721320.0,6819156.0,6596786.0,5305378.0,34775.0,27160.0,249.99,91.06,3627.0,2012.0
Hong Kong,HKG,2022-09-03,18759029.0,6821906.0,6602652.0,5334471.0,37709.0,28521.0,250.49,91.09,3808.0,2061.0
Hong Kong,HKG,2022-09-04,18780170.0,6823112.0,6605579.0,5351479.0,21141.0,28887.0,250.77,91.11,3857.0,2030.0
Hong Kong,HKG,2022-09-05,18811640.0,6824890.0,6609681.0,5377069.0,31470.0,29097.0,251.19,91.13,3885.0,1959.0
Hong Kong,HKG,2022-09-06,18840294.0,6826611.0,6613382.0,5400301.0,28654.0,29283.0,251.58,91.16,3910.0,1903.0
Hong Kong,HKG,2022-09-07,18866220.0,6828181.0,6616766.0,5421273.0,25926.0,29470.0,251.92,91.18,3935.0,1893.0
Hong Kong,HKG,2022-09-08,18894118.0,6829998.0,6620819.0,5443301.0,27898.0,29653.0,252.3,91.2,3960.0,1910.0
Hong Kong,HKG,2022-09-09,18930746.0,6832940.0,6626574.0,5471232.0,36628.0,29918.0,252.79,91.24,3995.0,1969.0
Hong Kong,HKG,2022-09-10,18964110.0,6835613.0,6631915.0,5496582.0,33364.0,29297.0,253.23,91.28,3912.0,1958.0
Hong Kong,HKG,2022-09-11,18988784.0,6837386.0,6635407.0,5515991.0,24674.0,29802.0,253.56,91.3,3980.0,2039.0
Hong Kong,HKG,2022-09-12,19006634.0,6838655.0,6638033.0,5529946.0,17850.0,27856.0,253.8,91.32,3720.0,1966.0
Hong Kong,HKG,2022-09-13,19041250.0,6840691.0,6643112.0,5557447.0,34616.0,28708.0,254.26,91.34,3833.0,2011.0
Hong Kong,HKG,2022-09-14,19068617.0,6842320.0,6646788.0,5579509.0,27367.0,28914.0,254.63,91.37,3861.0,2020.0
Hong Kong,HKG,2022-09-15,19096685.0,6844061.0,6650644.0,5601980.0,28068.0,28938.0,255.0,91.39,3864.0,2009.0
Hong Kong,HKG,2022-09-16,19131588.0,6846919.0,6655830.0,5628839.0,34903.0,28692.0,255.47,91.43,3831.0,1997.0
Hong Kong,HKG,2022-09-17,19168865.0,6850033.0,6661916.0,5656916.0,37277.0,29251.0,255.96,91.47,3906.0,2060.0
Hong Kong,HKG,2022-09-18,19187230.0,6851352.0,6664680.0,5671198.0,18365.0,28349.0,256.21,91.49,3785.0,1995.0
Hong Kong,HKG,2022-09-19,19213039.0,6852897.0,6668073.0,5692069.0,25809.0,29486.0,256.55,91.51,3937.0,2035.0
Hong Kong,HKG,2022-09-20,19233940.0,6854147.0,6670710.0,5709083.0,20901.0,27527.0,256.83,91.52,3676.0,1922.0
Hong Kong,HKG,2022-09-21,19252806.0,6855254.0,6672975.0,5724577.0,18866.0,26313.0,257.09,91.54,3514.0,1848.0
Hong Kong,HKG,2022-09-22,19273251.0,6856609.0,6675355.0,5741287.0,20445.0,25224.0,257.36,91.56,3368.0,1793.0
Hong Kong,HKG,2022-09-23,19300983.0,6859050.0,6679391.0,5762542.0,27732.0,24199.0,257.73,91.59,3231.0,1733.0
Hong Kong,HKG,2022-09-24,19330125.0,6861602.0,6683710.0,5784813.0,29142.0,23037.0,258.12,91.62,3076.0,1653.0
Hong Kong,HKG,2022-09-25,19344063.0,6862756.0,6685617.0,5795690.0,13938.0,22405.0,258.3,91.64,2992.0,1629.0
Hong Kong,HKG,2022-09-26,19362591.0,6863999.0,6687813.0,5810779.0,18528.0,21365.0,258.55,91.66,2853.0,1586.0
Hong Kong,HKG,2022-09-27,19380293.0,6865207.0,6689916.0,5825170.0,17702.0,20908.0,258.79,91.67,2792.0,1580.0
Hong Kong,HKG,2022-09-28,19396937.0,6866394.0,6691929.0,5838614.0,16644.0,20590.0,259.01,91.69,2749.0,1591.0
Hong Kong,HKG,2022-09-29,19415271.0,6868031.0,6694269.0,5852971.0,18334.0,20289.0,259.26,91.71,2709.0,1632.0
Hong Kong,HKG,2022-09-30,19450495.0,6871218.0,6698462.0,5880815.0,35224.0,21359.0,259.73,91.75,2852.0,1738.0
Hong Kong,HKG,2022-10-01,19479567.0,6873237.0,6701661.0,5904669.0,29072.0,21349.0,260.11,91.78,2851.0,1662.0
Hong Kong,HKG,2022-10-02,19497029.0,6874136.0,6703494.0,5919399.0,17462.0,21852.0,260.35,91.79,2918.0,1626.0
Hong Kong,HKG,2022-10-03,19524468.0,6875622.0,6706496.0,5942350.0,27439.0,23125.0,260.71,91.81,3088.0,1660.0
Hong Kong,HKG,2022-10-04,19534013.0,6876108.0,6707422.0,5950483.0,9545.0,21960.0,260.84,91.82,2932.0,1557.0
Hong Kong,HKG,2022-10-05,19549436.0,6876724.0,6709060.0,5963652.0,15423.0,21786.0,261.05,91.83,2909.0,1476.0
Hong Kong,HKG,2022-10-06,19564111.0,6877361.0,6710559.0,5976191.0,14675.0,21263.0,261.24,91.83,2839.0,1333.0
Hong Kong,HKG,2022-10-07,19582003.0,6878312.0,6712785.0,5990906.0,17892.0,18787.0,261.48,91.85,2509.0,1013.0
Hong Kong,HKG,2022-10-08,19600361.0,6879241.0,6715153.0,6005967.0,18358.0,17256.0,261.73,91.86,2304.0,858.0
Hong Kong,HKG,2022-10-09,19608616.0,6879611.0,6716179.0,6012826.0,8255.0,15941.0,261.84,91.86,2129.0,782.0
Hong Kong,HKG,2022-10-10,19623292.0,6880231.0,6717472.0,6025589.0,14676.0,14118.0,262.03,91.87,1885.0,658.0
Hong Kong,HKG,2022-10-11,19636019.0,6880759.0,6718720.0,6036540.0,12727.0,14572.0,262.2,91.88,1946.0,664.0
Hong Kong,HKG,2022-10-12,19647209.0,6881181.0,6719747.0,6046281.0,11190.0,13968.0,262.35,91.89,1865.0,637.0
Hong Kong,HKG,2022-10-13,19658629.0,6881676.0,6720914.0,6056039.0,11420.0,13503.0,262.5,91.89,1803.0,616.0
Hong Kong,HKG,2022-10-14,19672416.0,6882381.0,6722641.0,6067394.0,13787.0,12916.0,262.69,91.9,1725.0,581.0
Hong Kong,HKG,2022-10-15,19687066.0,6883005.0,6724675.0,6079386.0,14650.0,12386.0,262.88,91.91,1654.0,538.0
Hong Kong,HKG,2022-10-16,19694128.0,6883282.0,6725479.0,6085367.0,7062.0,12216.0,262.98,91.91,1631.0,524.0
Hong Kong,HKG,2022-10-17,19704517.0,6883712.0,6726675.0,6094130.0,10389.0,11604.0,263.12,91.92,1550.0,497.0
Hong Kong,HKG,2022-10-18,19712781.0,6884083.0,6727510.0,6101188.0,8264.0,10966.0,263.23,91.92,1464.0,475.0
Hong Kong,HKG,2022-10-19,19721669.0,6884471.0,6728478.0,6108720.0,8888.0,10637.0,263.35,91.93,1420.0,470.0
Hong Kong,HKG,2022-10-20,19730371.0,6884925.0,6729440.0,6116006.0,8702.0,10249.0,263.46,91.94,1369.0,464.0
Hong Kong,HKG,2022-10-21,19740992.0,6885479.0,6730907.0,6124606.0,10621.0,9797.0,263.6,91.94,1308.0,443.0
Hong Kong,HKG,2022-10-22,19751941.0,6885979.0,6732488.0,6133474.0,10949.0,9268.0,263.75,91.95,1238.0,425.0
Hong Kong,HKG,2022-10-23,19757348.0,6886251.0,6733163.0,6137934.0,5407.0,9031.0,263.82,91.95,1206.0,424.0
Hong Kong,HKG,2022-10-24,19765401.0,6886636.0,6734048.0,6144717.0,8053.0,8698.0,263.93,91.96,1161.0,418.0
Hong Kong,HKG,2022-10-25,19772744.0,6887031.0,6734898.0,6150815.0,7343.0,8566.0,264.03,91.96,1144.0,421.0
Hong Kong,HKG,2022-10-26,19780178.0,6887393.0,6735728.0,6157057.0,7434.0,8358.0,264.13,91.97,1116.0,417.0
Hong Kong,HKG,2022-10-27,19787503.0,6887775.0,6736617.0,6163111.0,7325.0,8162.0,264.23,91.97,1090.0,407.0
Hong Kong,HKG,2022-10-28,19797343.0,6888313.0,6738107.0,6170923.0,9840.0,8050.0,264.36,91.98,1075.0,405.0
Hong Kong,HKG,2022-10-29,19806998.0,6888787.0,6739605.0,6178606.0,9655.0,7865.0,264.49,91.99,1050.0,401.0
Hong Kong,HKG,2022-10-30,19811720.0,6888954.0,6740253.0,6182513.0,4722.0,7767.0,264.55,91.99,1037.0,386.0
Hong Kong,HKG,2022-10-31,19819150.0,6889321.0,6741140.0,6188689.0,7430.0,7678.0,264.65,91.99,1025.0,384.0
Hong Kong,HKG,2022-11-01,19825243.0,6889674.0,6741834.0,6193735.0,6093.0,7500.0,264.73,92.0,1001.0,378.0
Hong Kong,HKG,2022-11-02,19827111.0,6889757.0,6742050.0,6195304.0,1868.0,6705.0,264.75,92.0,895.0,338.0
Hong Kong,HKG,2022-11-03,19833719.0,6890168.0,6742948.0,6200603.0,6608.0,6602.0,264.84,92.01,882.0,342.0
Hong Kong,HKG,2022-11-04,19841387.0,6890603.0,6744132.0,6206652.0,7668.0,6292.0,264.95,92.01,840.0,327.0
Hong Kong,HKG,2022-11-05,19849078.0,6891049.0,6745395.0,6212634.0,7691.0,6011.0,265.05,92.02,803.0,323.0
Hong Kong,HKG,2022-11-06,19852578.0,6891225.0,6745997.0,6215356.0,3500.0,5837.0,265.09,92.02,779.0,324.0
Hong Kong,HKG,2022-11-07,19858846.0,6891589.0,6746734.0,6220523.0,6268.0,5671.0,265.18,92.02,757.0,324.0
Hong Kong,HKG,2022-11-08,19864597.0,6891963.0,6747442.0,6225192.0,5751.0,5622.0,265.26,92.03,751.0,327.0
Hong Kong,HKG,2022-11-09,19870178.0,6892329.0,6748078.0,6229771.0,5581.0,6152.0,265.33,92.03,821.0,367.0
Hong Kong,HKG,2022-11-10,19875943.0,6892770.0,6748818.0,6234355.0,5765.0,6032.0,265.41,92.04,805.0,372.0
Hong Kong,HKG,2022-11-11,19883367.0,6893295.0,6750038.0,6240034.0,7424.0,5997.0,265.51,92.05,801.0,385.0
Hong Kong,HKG,2022-11-12,19890289.0,6893823.0,6751279.0,6245187.0,6922.0,5887.0,265.6,92.05,786.0,396.0
Hong Kong,HKG,2022-11-13,19893831.0,6894207.0,6751869.0,6247755.0,3542.0,5893.0,265.65,92.06,787.0,426.0
Hong Kong,HKG,2022-11-14,19899784.0,6894567.0,6752627.0,6252590.0,5953.0,5848.0,265.73,92.06,781.0,425.0
Hong Kong,HKG,2022-11-15,19905004.0,6894968.0,6753287.0,6256749.0,5220.0,5772.0,265.79,92.07,771.0,429.0
Hong Kong,HKG,2022-11-16,19910025.0,6895276.0,6753979.0,6260770.0,5021.0,5692.0,265.86,92.07,760.0,421.0
Hong Kong,HKG,2022-11-17,19914875.0,6895604.0,6754680.0,6264591.0,4850.0,5562.0,265.93,92.08,743.0,405.0
Hong Kong,HKG,2022-11-18,19921765.0,6896081.0,6755903.0,6269781.0,6890.0,5485.0,266.02,92.08,732.0,398.0
Hong Kong,HKG,2022-11-19,19928174.0,6896562.0,6757264.0,6274348.0,6409.0,5412.0,266.1,92.09,723.0,391.0
Hong Kong,HKG,2022-11-20,19931427.0,6896904.0,6757927.0,6276596.0,3253.0,5371.0,266.15,92.1,717.0,385.0
Hong Kong,HKG,2022-11-21,19936573.0,6897235.0,6758626.0,6280712.0,5146.0,5256.0,266.22,92.1,702.0,381.0
Hong Kong,HKG,2022-11-22,19941343.0,6897608.0,6759318.0,6284417.0,4770.0,5191.0,266.28,92.1,693.0,377.0
Hong Kong,HKG,2022-11-23,19945738.0,6897909.0,6759928.0,6287901.0,4395.0,5102.0,266.34,92.11,681.0,376.0
Hong Kong,HKG,2022-11-24,19949968.0,6898197.0,6760732.0,6291039.0,4230.0,5013.0,266.4,92.11,669.0,370.0
Hong Kong,HKG,2022-11-25,19956609.0,6898647.0,6762165.0,6295797.0,6641.0,4978.0,266.48,92.12,665.0,367.0
Hong Kong,HKG,2022-11-26,19963097.0,6899079.0,6763841.0,6300177.0,6488.0,4989.0,266.57,92.12,666.0,360.0
Hong Kong,HKG,2022-11-27,19966076.0,6899280.0,6764722.0,6302074.0,2979.0,4950.0,266.61,92.13,661.0,339.0
Hong Kong,HKG,2022-11-28,19971818.0,6899649.0,6765772.0,6306397.0,5742.0,5035.0,266.69,92.13,672.0,345.0
Hong Kong,HKG,2022-11-29,19976996.0,6899975.0,6766730.0,6310291.0,5178.0,5093.0,266.76,92.14,680.0,338.0
Hong Kong,HKG,2022-11-30,19982742.0,6900265.0,6767707.0,6314770.0,5746.0,5286.0,266.83,92.14,706.0,337.0
Hong Kong,HKG,2022-12-01,19994039.0,6900549.0,6768703.0,6324787.0,11297.0,6296.0,266.98,92.14,841.0,336.0
Hong Kong,HKG,2022-12-02,20006613.0,6900911.0,6770057.0,6335645.0,12574.0,7143.0,267.15,92.15,954.0,323.0
Hong Kong,HKG,2022-12-03,20020305.0,6901316.0,6771538.0,6347451.0,13692.0,8173.0,267.33,92.15,1091.0,320.0
Hong Kong,HKG,2022-12-04,20027701.0,6901570.0,6772254.0,6353877.0,7396.0,8804.0,267.43,92.16,1176.0,327.0
Hong Kong,HKG,2022-12-05,20040055.0,6901860.0,6773099.0,6365096.0,12354.0,9748.0,267.6,92.16,1302.0,316.0
Hong Kong,HKG,2022-12-06,20050165.0,6902151.0,6773787.0,6374227.0,10110.0,10453.0,267.73,92.17,1396.0,311.0
Hong Kong,HKG,2022-12-07,20059580.0,6902407.0,6774448.0,6382725.0,9415.0,10977.0,267.86,92.17,1466.0,306.0
Hong Kong,HKG,2022-12-08,20070038.0,6902691.0,6775268.0,6392079.0,10458.0,10857.0,268.0,92.17,1450.0,306.0
Hong Kong,HKG,2022-12-09,20083466.0,6903081.0,6776463.0,6403922.0,13428.0,10979.0,268.18,92.18,1466.0,310.0
Hong Kong,HKG,2022-12-10,20095891.0,6903428.0,6777560.0,6414903.0,12425.0,10798.0,268.34,92.18,1442.0,302.0
Hong Kong,HKG,2022-12-11,20102459.0,6903638.0,6778032.0,6420789.0,6568.0,10680.0,268.43,92.19,1426.0,295.0
Hong Kong,HKG,2022-12-12,20114300.0,6903935.0,6778710.0,6431655.0,11841.0,10606.0,268.59,92.19,1416.0,296.0
Hong Kong,HKG,2022-12-13,20123773.0,6904191.0,6779291.0,6440291.0,9473.0,10515.0,268.72,92.19,1404.0,291.0
Hong Kong,HKG,2022-12-14,20132514.0,6904379.0,6779762.0,6448373.0,8741.0,10419.0,268.83,92.2,1391.0,282.0
Hong Kong,HKG,2022-12-15,20140738.0,6904576.0,6780340.0,6455822.0,8224.0,10100.0,268.94,92.2,1349.0,269.0
Hong Kong,HKG,2022-12-16,20154975.0,6904831.0,6781020.0,6469124.0,14237.0,10216.0,269.13,92.2,1364.0,250.0
Hong Kong,HKG,2022-12-17,20166196.0,6905064.0,6781621.0,6479511.0,11221.0,10044.0,269.28,92.2,1341.0,234.0
Hong Kong,HKG,2022-12-18,20172236.0,6905207.0,6781909.0,6485120.0,6040.0,9968.0,269.36,92.21,1331.0,224.0
Hong Kong,HKG,2022-12-19,20183649.0,6905399.0,6782407.0,6495843.0,11413.0,9907.0,269.52,92.21,1323.0,209.0
Hong Kong,HKG,2022-12-20,20194158.0,6905654.0,6782898.0,6505606.0,10509.0,10055.0,269.66,92.21,1343.0,209.0
Hong Kong,HKG,2022-12-21,20204727.0,6905858.0,6783446.0,6515423.0,10569.0,10316.0,269.8,92.22,1378.0,211.0
Hong Kong,HKG,2022-12-22,20213983.0,6906084.0,6783860.0,6524039.0,9256.0,10464.0,269.92,92.22,1397.0,215.0
Hong Kong,HKG,2022-12-23,20227946.0,6906377.0,6784549.0,6537020.0,13963.0,10424.0,270.11,92.22,1392.0,221.0
Hong Kong,HKG,2022-12-24,20238801.0,6906593.0,6784971.0,6547237.0,10855.0,10372.0,270.25,92.22,1385.0,218.0
Hong Kong,HKG,2022-12-25,20245713.0,6906702.0,6785119.0,6553892.0,6912.0,10497.0,270.34,92.23,1402.0,214.0
Hong Kong,HKG,2022-12-26,20253045.0,6906814.0,6785284.0,6560947.0,7332.0,9914.0,270.44,92.23,1324.0,202.0
Hong Kong,HKG,2022-12-27,20260651.0,6907080.0,6785522.0,6568049.0,7606.0,9499.0,270.54,92.23,1268.0,204.0
Hong Kong,HKG,2022-12-28,20280657.0,6907503.0,6786194.0,6586960.0,20006.0,10847.0,270.81,92.24,1448.0,235.0
Hong Kong,HKG,2022-12-29,20300462.0,6907903.0,6786783.0,6605776.0,19805.0,12354.0,271.08,92.24,1650.0,260.0
Hong Kong,HKG,2022-12-30,20321679.0,6908267.0,6787259.0,6626153.0,21217.0,13390.0,271.36,92.25,1788.0,270.0
Hong Kong,HKG,2022-12-31,20338821.0,6908631.0,6787550.0,6642640.0,17142.0,14289.0,271.59,92.25,1908.0,291.0
Hong Kong,HKG,2023-01-01,20348922.0,6908756.0,6787664.0,6652502.0,10101.0,14744.0,271.72,92.25,1969.0,293.0
Hong Kong,HKG,2023-01-02,20358822.0,6908894.0,6787790.0,6662138.0,9900.0,15111.0,271.85,92.26,2018.0,297.0
Hong Kong,HKG,2023-01-03,20378825.0,6909208.0,6788106.0,6681511.0,20003.0,16882.0,272.12,92.26,2254.0,304.0
Hong Kong,HKG,2023-01-04,20397021.0,6909428.0,6788378.0,6699215.0,18196.0,16623.0,272.36,92.26,2220.0,275.0
Hong Kong,HKG,2023-01-05,20415228.0,6909649.0,6788683.0,6716896.0,18207.0,16395.0,272.61,92.27,2189.0,249.0
Hong Kong,HKG,2023-01-06,20434701.0,6909914.0,6789086.0,6735701.0,19473.0,16146.0,272.87,92.27,2156.0,235.0
Hong Kong,HKG,2023-01-07,20452015.0,6910243.0,6789544.0,6752228.0,17314.0,16171.0,273.1,92.27,2159.0,230.0
Hong Kong,HKG,2023-01-08,20462470.0,6910461.0,6789796.0,6762213.0,10455.0,16221.0,273.24,92.28,2166.0,244.0
Hong Kong,HKG,2023-01-09,20479108.0,6910633.0,6790039.0,6778436.0,16638.0,17184.0,273.46,92.28,2295.0,248.0
Hong Kong,HKG,2023-01-10,20494099.0,6910829.0,6790263.0,6793007.0,14991.0,16468.0,273.66,92.28,2199.0,232.0
Hong Kong,HKG,2023-01-11,20508114.0,6910961.0,6790442.0,6806711.0,14015.0,15870.0,273.85,92.28,2119.0,219.0
Hong Kong,HKG,2023-01-12,20522546.0,6911127.0,6790704.0,6820715.0,14432.0,15331.0,274.04,92.29,2047.0,211.0
Hong Kong,HKG,2023-01-13,20537871.0,6911295.0,6790998.0,6835578.0,15325.0,14739.0,274.25,92.29,1968.0,197.0
Hong Kong,HKG,2023-01-14,20550757.0,6911438.0,6791289.0,6848030.0,12886.0,14106.0,274.42,92.29,1884.0,171.0
Hong Kong,HKG,2023-01-15,20558350.0,6911559.0,6791473.0,6855318.0,7593.0,13697.0,274.52,92.29,1829.0,157.0
Hong Kong,HKG,2023-01-16,20568963.0,6911670.0,6791666.0,6865627.0,10613.0,12836.0,274.66,92.29,1714.0,148.0
Hong Kong,HKG,2023-01-17,20577534.0,6911794.0,6791860.0,6873880.0,8571.0,11919.0,274.78,92.29,1592.0,138.0
Hong Kong,HKG,2023-01-18,20585028.0,6911898.0,6792014.0,6881116.0,7494.0,10988.0,274.88,92.3,1467.0,134.0
Hong Kong,HKG,2023-01-19,20592002.0,6912005.0,6792196.0,6887801.0,6974.0,9922.0,274.97,92.3,1325.0,125.0
Hong Kong,HKG,2023-01-20,20598390.0,6912114.0,6792353.0,6893923.0,6388.0,8646.0,275.05,92.3,1155.0,117.0
Hong Kong,HKG,2023-01-25,20600592.0,6912146.0,6792401.0,6896045.0,217.0,2223.0,275.08,92.3,297.0,35.0
Hong Kong,HKG,2023-01-26,20606018.0,6912251.0,6792608.0,6901159.0,5426.0,2002.0,275.16,92.3,267.0,35.0
Hong Kong,HKG,2023-01-27,20610741.0,6912334.0,6792769.0,6905638.0,4723.0,1764.0,275.22,92.3,236.0,31.0
Hong Kong,HKG,2023-01-28,20614997.0,6912419.0,6792959.0,6909619.0,4256.0,2302.0,275.28,92.3,307.0,42.0
Hong Kong,HKG,2023-01-29,20617082.0,6912457.0,6793085.0,6911540.0,2085.0,2528.0,275.3,92.3,338.0,47.0
Hong Kong,HKG,2023-01-30,20621527.0,6912527.0,6793243.0,6915757.0,4445.0,3093.0,275.36,92.3,413.0,56.0
Hong Kong,HKG,2023-01-31,20625553.0,6912620.0,6793413.0,6919520.0,4026.0,3597.0,275.42,92.31,480.0,68.0
Hong Kong,HKG,2023-02-01,20629383.0,6912685.0,6793533.0,6923165.0,3830.0,4113.0,275.47,92.31,549.0,77.0
Hong Kong,HKG,2023-02-02,20632916.0,6912747.0,6793660.0,6926509.0,3533.0,3843.0,275.51,92.31,513.0,71.0
Hong Kong,HKG,2023-02-03,20637049.0,6912803.0,6793817.0,6930429.0,4133.0,3758.0,275.57,92.31,502.0,67.0
Hong Kong,HKG,2023-02-04,20640713.0,6912868.0,6794015.0,6933830.0,3664.0,3674.0,275.62,92.31,491.0,64.0
Hong Kong,HKG,2023-02-05,20642111.0,6912891.0,6794107.0,6935113.0,1398.0,3576.0,275.64,92.31,478.0,62.0
Hong Kong,HKG,2023-02-06,20645783.0,6912955.0,6794245.0,6938583.0,3672.0,3465.0,275.69,92.31,463.0,61.0
Hong Kong,HKG,2023-02-07,20648719.0,6913013.0,6794374.0,6941332.0,2936.0,3309.0,275.73,92.31,442.0,56.0
Hong Kong,HKG,2023-02-08,20651687.0,6913078.0,6794485.0,6944124.0,2968.0,3186.0,275.77,92.31,425.0,56.0
Hong Kong,HKG,2023-02-09,20654445.0,6913137.0,6794605.0,6946703.0,2758.0,3076.0,275.8,92.31,411.0,56.0
Hong Kong,HKG,2023-02-10,20657797.0,6913199.0,6794732.0,6949866.0,3352.0,2964.0,275.85,92.31,396.0,57.0
Hong Kong,HKG,2023-02-11,20661328.0,6913242.0,6794912.0,6953174.0,3531.0,2945.0,275.89,92.31,393.0,53.0
Hong Kong,HKG,2023-02-12,20662666.0,6913274.0,6794992.0,6954400.0,1338.0,2936.0,275.91,92.31,392.0,55.0
Hong Kong,HKG,2023-02-13,20665920.0,6913322.0,6795084.0,6957514.0,3254.0,2877.0,275.96,92.31,384.0,52.0
Hong Kong,HKG,2023-02-14,20668483.0,6913369.0,6795181.0,6959933.0,2563.0,2823.0,275.99,92.32,377.0,51.0
